Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
Harold Melvin & The Blue Notes,Don't Leave Me This Way,366573,0fYbhMj96zG9fpUK10e8kB,438JBZR1AR0l04AzcYW9gy,USSM10106895
The O'Jays,I Love Music,409933,7IoKA8yRibsK8Ryy4SH2NL,38h03gA85YYPeDPd9ER9rT,USSM19914217
Sister Sledge,He's the Greatest Dancer,375400,5MuNxNox3zTanAFIO5KcTl,6gkWznnJkdkwRPVcmnrays,USAT20102201
Patrick Hernandez,Born to Be Alive,188133,3XIEWK1V9n25PS9Vb6axj5,1CcEgi464SWZsKY5579u7z,FRX957900007
