Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
The Judds,Why Not Me,211266,6BkK5Dsu1kTne7Cn6EyYex,7MSTO40bsb3DOJQT6xLsIc,USM1C0300063
Mel McDaniel,Louisiana Saturday Night,144186,50PU05RTGva8laKDwxED9Y,1fMdO9vLUd6wW4jbMeNiup,USCN18000051
Mel McDaniel,Baby's Got Her Blue Jeans On,179653,56BG1hMSEkIN7IA2E4xNuN,1fMdO9vLUd6wW4jbMeNiup,USCN18700148
Clint Black,State Of Mind,233666,4tokYeJxWrZ4S73dQKk6XH,3Ay15wt0QChT4Kapsuw5Jt,USRN19600229
Allman Brothers Band,Soulshine,403506,7a014uMHF3nlqzXCxV551C,4wQ3PyMz3WwJGI5uEqHUVR,USSM10020646
Riley Green,Same Old Song,188426,7lBkuyDfK0y6x6N6Zd1Z0U,2QMsj4XJ7ne2hojxt6v5eb,QM3E21813001
Tess Barr,This Is Too Hard,239253,0EFJf2NneOuyLStG3hINqd,1bgKWeDs1WY6v04XLVBImj,TCAEY2059441
Phil Vassar,American Child,191360,36wCzoSXpj2B4T6Hh6qwqn,1XhhO2dTs2fKyhILj0aam6,XMX791100012
Phil Vassar,Good Ol' Days,232920,3rq42VsSiLsf3fIovCRFFC,1XhhO2dTs2fKyhILj0aam6,QMX791100001
Phil Vassar,Carlene,224573,3h0WxYpMDbL8V84GWdQW8j,1XhhO2dTs2fKyhILj0aam6,XMX791100002
Phil Vassar,Bye Bye,222653,4pC6YyrlKumlGENAUTKsG8,1XhhO2dTs2fKyhILj0aam6,XMX791100003
Phil Vassar,In Real Love,229666,0lMHyU1et2IS8ITItBjmUs,1XhhO2dTs2fKyhILj0aam6,XMX791100004
Phil Vassar,Six Pack Summer,306026,4C6JkciPOGi46ZdOoqxtwC,1XhhO2dTs2fKyhILj0aam6,XMX791100005
Phil Vassar,I'm Alright,287160,0fzfBuWx0O18t1j70rX6Di,1XhhO2dTs2fKyhILj0aam6,XMX791100006
Phil Vassar,Last Day of My Life,248800,6uAcuAeUVwXVIK60IoNOTJ,1XhhO2dTs2fKyhILj0aam6,XMX791100007
Phil Vassar,My Next 30 Years,167613,1SErZr8Upb4esmqAKiYf7e,1XhhO2dTs2fKyhILj0aam6,XMX791100008
Phil Vassar,Just Another Day In Paradise,223546,4Zvs6VUcXVDVUyqydNBFMY,1XhhO2dTs2fKyhILj0aam6,XMX791100009
Phil Vassar,Little Red Rodeo,228253,5qdR4vSLyjTFnN5ri8ero3,1XhhO2dTs2fKyhILj0aam6,XMX791100010
Phil Vassar,That's When I Love You,251693,046wiuwEucXdLtP96aswIq,1XhhO2dTs2fKyhILj0aam6,XMX791100011
Zac Brown Band,As She's Walking Away (feat. Alan Jackson),223826,5NGhngAm1hGOweiROgt3T3,6yJCxee7QumYr820xdIsjo,USAT21001317
Zac Brown Band,Chicken Fried,238146,3eBnEo9WL34ulBCZlLpUQO,6yJCxee7QumYr820xdIsjo,USAT20804178
Zac Brown Band,Homegrown,205000,1qwnPVOIJjAFfCc40Etb1D,6yJCxee7QumYr820xdIsjo,USUG11500005
Paul Brandt,Small Towns and Big Dreams,319520,4f19fYSw4RSowJ2uHnopkq,11Rb0Ax3Q2dZJ7jNlOvxxP,CAV160101400
Paul Brandt,Alberta Bound,228855,6drSyUbYFmgSlO4CBuh2cw,11Rb0Ax3Q2dZJ7jNlOvxxP,CA0180400053
Paul Brandt,I Do,220106,5x1LJjXKVbaM3tkuuaiCPO,11Rb0Ax3Q2dZJ7jNlOvxxP,USRE19500171
Paul Brandt,My Heart Has A History,202466,2yaaAfilum9B16iSNxWptb,11Rb0Ax3Q2dZJ7jNlOvxxP,USRE19500001
Paul Brandt,I'm Gonna Fly,191560,2Hzp5r1AUDLBH8JL7hpT8J,11Rb0Ax3Q2dZJ7jNlOvxxP,CAV160101409
Alabama,The Cheap Seats,232813,7hBZPTDRacFx3pMVBLcG3Y,6rJqqRce0Kvo2dJUXoHleC,USRN19300462
Brooks & Dunn,Only in America,269466,0IoG0OQsFXpDTuDX6QALjg,0XKOBt59crntr7HQXXO8Yz,USAN20000250
Tracy Byrd,Ten Rounds with Jose Cuervo - Recall Mix,182453,26J61MmE6YCWqIyROZdEgL,0xxJO75NeIAF5jYruLYIDT,USRN10000334
Tracy Byrd,Drinkin' Bone,131866,7BB3emVX0QaFVddCHiO9wt,0xxJO75NeIAF5jYruLYIDT,USRN10200923
Tracy Byrd,I'm From The Country - Single Version,213973,5Lwc3DTWzX6JaW2x2PZezt,0xxJO75NeIAF5jYruLYIDT,USMC19701201
Kenny Chesney,Get Along,199625,6n6OQfBpCgzF9oEg8zhBN7,3grHWM9bx2E9vwJCdlRv9O,USWB11800676
Alan Jackson,Chattahoochee,148160,59kHPbwyyCApYA8RQQEuXm,4mxWe1mtYIYfP040G38yvS,USAN29200006
Dean Brody,Canadian Summer,204293,3iVkVGOaM0hWttJm6s7g0u,0ryF1Gy87xVCOF0Jb666ak,CAGRJ2000001
Zac Brown Band,Whatever It Is,208213,2ISojTv3VUnimEOiLddIw4,6yJCxee7QumYr820xdIsjo,USAT20804233
Dan Seals,Meet Me In Montana,236626,0qXUwQbZHFnhAGCgqwz2lR,55yEsJBqyn27JPsw5hHzqi,USCN18500017
Carlene Carter,I Love You 'Cause I Want To,216413,1aW80plRVccbiihfocneBo,2wKZKjNTOtH2vjxIsUBZqY,USGI19100002
Carlene Carter,He Will Be Mine,197106,4tS8LVE2nibgrqN7yIEbuL,2wKZKjNTOtH2vjxIsUBZqY,USGI19400017
The Mavericks,All You Ever Do Is Bring Me Down,261866,4zE5bW9vH03RtNxkbayW4P,4Ud7lY9V8pOyydumajSW3O,USMC19544493
The Mavericks,What A Crying Shame,230533,6ceffRqL8teDpyYu41UwKm,4Ud7lY9V8pOyydumajSW3O,USMC19341753
The Mavericks,Dance The Night Away,262360,3QEKiqzMkWBEZGoM8ZNuex,4Ud7lY9V8pOyydumajSW3O,USMC19701159
The Mavericks,Here Comes My Baby,191853,632qDKAmTqm4yXFVswIyQ7,4Ud7lY9V8pOyydumajSW3O,USMR10050041
Juice Newton,Queen Of Hearts,205826,6R6ib5FgDYlG0rPA9c5DVv,4L1z1IcfK7lbqx8izGHaw5,USCN18100033
Juice Newton,Angel Of The Morning,250440,11y8GSP2ASv8S9n0FiiDva,4L1z1IcfK7lbqx8izGHaw5,USCN18100023
Lonestar,Walking In Memphis,257733,3c9WJhG3QvTtHmwKb5wz3i,3qbnxnvUqR14MJ9g8QwZJK,USMAT1000003
Deana Carter,How Do I Get There,249600,34VnYs7xwpscz3DkbTMoHb,0aqrM7Fo3Ml66Kc5JAzmjt,USCN19600103
Jamie O'Neal,There Is No Arizona,236106,7Hgcw6qYU1ukRdRGvEkJk3,6sQVeggRv1AhrMzuCjhCZe,USMR10000074
Jamie O'Neal,Somebody's Hero,221425,2iVkOIwx8qzVGlju9Hy4yY,6sQVeggRv1AhrMzuCjhCZe,USCN10400244
Mary Chapin Carpenter,He Thinks He'll Keep Her,243106,5ANnHcFKjGAC98A7Qkaepd,0qAmeOULjwn04k6jMMeDyr,USSM19200390
Mary Chapin Carpenter,I Feel Lucky,211240,2pdb30KxDGjBYJVK4vwKR1,0qAmeOULjwn04k6jMMeDyr,USSM19200392
Brooks & Dunn,Boot Scootin' Boogie,198226,7Fq9RwQxSn3kW85PrDUf0M,0XKOBt59crntr7HQXXO8Yz,USAN20900070
Tim McGraw,"I Like It, I Love It",205706,3IvcWWehbBcBR4YZxlGM9R,6roFdX1y5BYSbp60OTJWMd,USCRB0000762
George Strait,Amarillo By Morning,173466,4TnUKixNWMfajncgdSwFoi,5vngPClqofybhPERIqQMYd,USMC18212997
Alan Jackson,Little Bitty,158626,2IY559smG7SXYk229NA2Vl,4mxWe1mtYIYfP040G38yvS,USAN29600147
George Strait,Write This Down,219600,1TanmIWbaUj5NVwJ3k4XPd,5vngPClqofybhPERIqQMYd,USMC19801464
Tim McGraw,Don't Take The Girl,249360,2wmEryA2YLaFwFvA63n3O2,6roFdX1y5BYSbp60OTJWMd,USCRB9900268
Alabama,Dixieland Delight - Single Edit,236426,1hh3iFX5vVsiD9LMwUlQeh,6rJqqRce0Kvo2dJUXoHleC,USRN19600091
Alan Jackson,It's Five O'Clock Somewhere,230266,07KYRDFf8Q6sqj4PWCP9vh,4mxWe1mtYIYfP040G38yvS,USAN20300025
Big & Rich,Save a Horse (Ride a Cowboy),200306,5s7m2xNZWgz5FqVSIvJcGA,0oBEeN6BCxEgMogzThqrPf,USWB10302758
Shawn Mullins,Beautiful Wreck,249520,687Im7etBeUYgf8krKzJBJ,4TROLx8HvrnfGGNo2ngL2N,USVG20500302
Cody Fry,Go,195789,5iJdT57iqEsnqtnCd1oj4W,7dOCnyDR2oEa1hQlvTXvdT,TCACP1652959
Darius Rucker,This,218866,6fIvjDuusQK59brMgHV9qb,7FY5V3XMwlNBPitEjXowHQ,USCN11000238
Dwight Yoakam,A Thousand Miles from Nowhere,268386,2rjeRpzY5eKn2zZMwAfuod,2sxmKe3CUrWnx7eoXMhOlW,USRE19900324
Taylor Swift,The Story Of Us,265666,3RBluWmSoG2pGA1OePzGJI,06HL4z0CvFAxyc27GXpf02,USCJY1003661
Taylor Swift,Sparks Fly,260933,1q8E1FfFuhd12c5JcJwPxQ,06HL4z0CvFAxyc27GXpf02,USCJY1003656
Blake Shelton,Austin,230333,2WQAknZHrJAEQOFXe0F44P,1UTPBmNbXNTittyMJrNkvw,USGI10100011
Johnny Rivers,Six Days On The Road,184546,5fOutkHcjCTqBaJUntJ8TC,3TiISqKS6ESlMQ4WFfZJw2,USSE90726004
Trisha Yearwood,How Do I Live - Songbook Version,243226,5xM53GMJzt0g16Ke9islN4,3XlIhgydjvC4EniPFZT20j,USMC19701033
Brooks Jefferson,That Summer,285512,5x68aK5DmOzSZG8SfEENij,6RuIbUAQK9fmBq08AbY6XE,uscgj1501681
Josh Turner,Would You Go With Me,228186,1KhrAWvLIjRlQIJtSTgvsi,7vCtweS8UVAXTyau2j0rDT,USUM70504291
Lonestar,Amazed,240866,6qc34bnVOyqGDPni8H5W0U,3qbnxnvUqR14MJ9g8QwZJK,USBN19800111
Steve Earle,The Galway Girl,185000,1KnilWyiAb1Jwa9QJXZGMN,2UBTfUoLI07iRqGeUrwhZh,USAR50010108
Steve Earle,Feel Alright,176346,7fF6Af2M3vL4IUtE8cMy6G,2UBTfUoLI07iRqGeUrwhZh,USWB19500105
American Aquarium,The Luckier You Get,181848,0JhLa9k40C6jfk3Wwcdg8R,7nSYcucRT6IGiMepEmiZgT,US27Q2048506
Diamond Rio,How Your Love Makes Me Feel,245413,6w9qoeFBP2BMeL5QdylrVO,0svyIX7Xu3DVMkrOtB88i6,USAN29700091
Michael Peterson,"Drink, Swear, Steal & Lie",182306,3ZdAwMX7Lku81KGiqsjDeA,5SOL8Hz0JUmgBWHggBQ5Kz,USRE19700208
Little Texas,God Blessed Texas,208733,4qkshp4FWe0msInDWTbBlR,5CCf77sKGlTdfIiIDaVScj,USWB10104462
Clay Walker,Then What?,184026,1TjtrBIx7fPUBjDXL9svN1,4MPkNgar5uTd8Sqvrr7par,USGI19700008
Ricochet,Daddy's Money,183493,7itHyuODr4R7Fdz454zn3F,2ice51RDLjtbzWE26dme4l,USSM19501566
Diamond Rio,Beautiful Mess,228000,19QT1L9qUNKHYNbYqawaX8,0svyIX7Xu3DVMkrOtB88i6,USAN20100228
Diamond Rio,One More Day,216173,3TNoNv8Z80M3pfm6CcODsh,0svyIX7Xu3DVMkrOtB88i6,USAN20000046
Ricochet,What Do I Know,214906,2zM65C0lZVhrNCp9ElYVaX,2ice51RDLjtbzWE26dme4l,USSM19501352
Diamond Rio,Norma Jean Riley,184066,4mnVEyWjDAUKcNwMkMPuTB,0svyIX7Xu3DVMkrOtB88i6,USAN29600074
Restless Heart,Tell Me What You Dream,284173,4cJ0W1lbIX9kKdTolml12O,0FcmRWJUfnCuwoXE1H2b0H,USRN19500359
Restless Heart,Fast Movin' Train,263600,5Jif3sN0pAgRQ8qKPHIDLb,0FcmRWJUfnCuwoXE1H2b0H,USRN18900001
Pat Green,Wave on Wave,244373,7rS87NoPWbAkVURdVFbGH9,0EhgpjUqiIIQhM6ZRF4kXX,USUR10300474
George Strait,Blue Clear Sky,174866,59MIR30ATtW8kTaX3SCpq0,5vngPClqofybhPERIqQMYd,USMC19648016
Brooks & Dunn,Brand New Man,179573,75QTZG8XFYKb0HQIwgCzNE,0XKOBt59crntr7HQXXO8Yz,USAN20900067
Alan Jackson,"Tall, Tall Trees",147640,0MMdmhfFXpflLBJKq4cdYA,4mxWe1mtYIYfP040G38yvS,USAN20000035
Chad Brock,Yes!,206733,1PrZOkFxJqTZAH8P3x87hW,24VF2kZrBFn1WvJ5oF1SRf,USWB10000358
Collin Raye,My Kind of Girl,173640,7oKsxs6EgYn7pJRkwlOvm1,4AwLiAGc1rRLrCepj5rdTI,USSM19300169
Reba McEntire,Is There Life Out There,232666,1NIUECyq3vHFrWeFGKvESB,02rd0anEWfMtF7iMku9uor,USMC19136598
Alison Krauss,"Baby, Now That I've Found You",228933,1yrHbj1OW7ZKz9xbXWyWwJ,5J6L7N6B4nI1M5cwa29mQG,USRO29532501
Clay Walker,The Chain of Love,304506,68AhslXGVDKUUyHnDkORGF,4MPkNgar5uTd8Sqvrr7par,USWB10903290
Lee Ann Womack,I'll Think Of A Reason Later,218666,7ygWc80Ao1nhcV2D6Q3zPa,738OS3zrCO782uDiUN9pet,USMC19801402
Diamond Rio,Unbelievable,141533,2zNuaa0jBttcqSeURO6Odt,0svyIX7Xu3DVMkrOtB88i6,USAN29800068
John Anderson,Straight Tequila Night,173866,5SpoN8sCoc05RfVde4raGN,3U7k7hBsHF9dy4ELW53Wrv,USBN19600001
Travis Tritt,I'm Gonna Be Somebody,244933,4ICSwxlVyGaTquNqblL7Y9,2M4Yt7oKGoYd0wqU44k4i2,USWB10902603
Lonestar,What About Now,211253,2Fsg9at6oxnR7h6PhNcOmE,3qbnxnvUqR14MJ9g8QwZJK,USMAT1000002
Terri Clark,"Poor, Poor Pitiful Me",190266,1ak2K9SpHCjnDbxmNFxr6P,0HLOP0AdsaWe5Pt5TNueGC,USMR19607436
Lorrie Morgan,Except for Monday,176040,2iCJEYdoYbCxFoUg8759nm,0khzcQ6PQU5a6dl1Qss3pt,USBN19500015
Lorrie Morgan,Good as I Was to You,205853,0Xif5XP4V2xrQ5AoNTUJtx,0khzcQ6PQU5a6dl1Qss3pt,USBN19600013
Lorrie Morgan,Five Minutes,212306,29iH03ewqYuouOlomzA8Su,0khzcQ6PQU5a6dl1Qss3pt,USBN19500013
Lee Ann Womack,Ashes By Now,251200,5cPVHB3VcVKJRBTQ1Mls2I,738OS3zrCO782uDiUN9pet,USMCN0000020
Martina McBride,This One's for the Girls,243160,01CnYyPXMFRzOFVQBU8WMb,3P33qFNGBVXl86yQYWspFj,USRN10300087
The Road Hammers,Girl on the Billboard,247960,669u4xF0mQU7x3UqX4MrDy,1JEhLfoNDGbqu40txdS8go,CAO200500022
Emerson Drive,That Kind of Beautiful,188840,7Eq0V5k3tqStkq1lU1zNWF,1efrXlPhLKv7PvgUxVcqIS,USTRH1000014
Emerson Drive,Moments,298026,0cD8u4HSKXY8fYEqSxhUJb,1efrXlPhLKv7PvgUxVcqIS,TCAEY2012484
Jason McCoy,Born Again In Dixieland,205733,5hgRFHau3HaWxCKy3BNVIy,7bZ2L2XgLitgclkNQ2mYpD,CAM190300170
Charlie Major,It Can't Happen to Me - Remake,241413,4Deo2c3j1fs1AdxvlNVHkj,5uNlrHFNPFBzY4lYlTocFG,CA74P1800017
Charlie Major,I'm Gonna Drive You Out Of My Mind,246920,20ZkwkrW4ui1w0GtCALa6O,5uNlrHFNPFBzY4lYlTocFG,CAA359300094
Charlie Major,For The Money,204026,7ElfizMWXNAt66a4Uxlh5g,5uNlrHFNPFBzY4lYlTocFG,CAA189500291
Jimmy Rankin,Followed Her Around,241986,2fdIyRQ7YIxXKajlIoXC23,2OQPlCSsa0Hs0V0oMT5YdU,CAS330100001
Chris Cummings,Somewhere Inside,240866,3advMqWMi5MwcJhvQYxi46,0YmStfdKDDogHs80PfUWyv,USWB19601029
Chris Cummings,Betty,230520,50oLKJIl9jbIKxuvMHgHh1,0YmStfdKDDogHs80PfUWyv,CAW110201979
Chris Cummings,The Kind of Heart That Breaks,157240,2IZ55hqc5qLwPZLK1OGM6Y,0YmStfdKDDogHs80PfUWyv,USWB19700478
George Canyon,Who Would You Be,185626,1d5RgXUSuRYLltbZuE6S6k,5wGox9x2iVERIeTJIQnFeL,USUS70400090
George Canyon,Daughters of the Sun,182397,0LA7kbsl3x07AAfZSPeVOE,5wGox9x2iVERIeTJIQnFeL,CAUM81500425
Me First and the Gimme Gimmes,One Tin Soldier,120893,1hrlBBurJO3sRBOiIldccn,0cOVRC8EOwDwXrs3JTrRN5,USFW40455404
Bobbie Gentry,Ode To Billie Joe,255001,4FdDorlbJTVHcH3djLbIfn,4E9w0bms6HcEppFlWjeW2d,USCN18900028
Sugarland,Stuck Like Glue,247586,0JcKdUGNR7zI4jJDLyYXbi,0hYxQe3AK5jBPCr5MumLHD,USUM71017474
Sugarland,Want To,215293,3kqLybBT5LRSB9QCoR3ojK,0hYxQe3AK5jBPCr5MumLHD,USUM70605357
Sugarland,Something More,216733,3C3oknuBLo3jxhmRk67glu,0hYxQe3AK5jBPCr5MumLHD,USMCN0400041
The Wreckers,Leave the Pieces,210560,1VnQfAPIHwFImjfO9gnyUt,2jI32eTOcSx2bn1MGgRyei,USMV20600001
Little Big Town,Life In A Northern Town - Live,256266,2KYqHqfiCSAzDpnytaZCeL,3CygdxquGHurS7f9LjNLkv,USUM70818335
The Judds,Turn It Loose,222106,3wfrncJfT0R1l215fp67RF,7MSTO40bsb3DOJQT6xLsIc,USM1C0200012
Indigo Girls,Get Together,212746,1QPR2u4LB3Ah2NfwnPWEUp,4wM29TDTr3HI0qFY3KoSFG,USAT20105798
James Taylor,Carolina In My Mind,301666,2Fv3LSqbgv5lrdClrc6XKc,0vn7UBvSQECKJm2817Yf1P,USSM10025419
Duane Steele,She's Tough,212506,1qQuIqRkHD1ihRBI2TLK0u,50kD5UOKnak8BNCKkMP92e,CAC089600090
Duane Steele,Anita Got Married,207795,7qGDqg3koTdmkGwCBdpjGV,50kD5UOKnak8BNCKkMP92e,USA370519003
Duane Steele,Tell The Girl,154760,02ACZfEqKgYr6xbPtZ3hFq,50kD5UOKnak8BNCKkMP92e,USA370518999
Duane Steele,Leavin' Made Easy,215109,5yvcqcGZiJVLQoPmNC5X5y,50kD5UOKnak8BNCKkMP92e,USA370518998
Duane Steele,What D'ya Say,163773,5KL2iL4aSdHpaWbO0s5Flm,50kD5UOKnak8BNCKkMP92e,USQY50953202
Brooks & Dunn,You Can't Take the Honky Tonk out of the Girl,208933,56LfnhlS3xvjtCpXWOxleW,0XKOBt59crntr7HQXXO8Yz,USAN20200076
Brooks & Dunn,That's What It's All About,239853,6PToEvKwt5ZbRjgvQkgmJe,0XKOBt59crntr7HQXXO8Yz,USAN20400111
Brooks & Dunn,How Long Gone,220240,3th0wKJd3xco3Ri6HxP203,0XKOBt59crntr7HQXXO8Yz,USAN29800025
Brooks & Dunn,Ain't Nothing 'Bout You,217533,03oVp5xv9cQ9iM2kDMvIub,0XKOBt59crntr7HQXXO8Yz,USAN20000251
Brooks & Dunn,The Long Goodbye,265720,24gBGmsL4jxkD3VSbLpw7C,0XKOBt59crntr7HQXXO8Yz,USAN20000117
Brooks & Dunn,My Heart Is Lost To You,178706,2YWVrRgUlnOGW2MKEU4PLv,0XKOBt59crntr7HQXXO8Yz,USAN20100317
Brooks & Dunn,I Can't Get Over You,246560,1dRKK30xdrr7oQD8GxCavL,0XKOBt59crntr7HQXXO8Yz,USAN29800044
Brooks & Dunn,Red Dirt Road,261040,1olEEmJv1HCCLNgrh8RvuA,0XKOBt59crntr7HQXXO8Yz,USAN20200059
Brooks & Dunn,Husbands and Wives,190386,1SQ7nBeJIk82vvK12WFOjD,0XKOBt59crntr7HQXXO8Yz,USAN29800042
Brooks & Dunn,That's What She Gets for Loving Me,173760,1BsW6G8T2QhG5RYykq58AF,0XKOBt59crntr7HQXXO8Yz,USAN20200063
Brooks & Dunn,It's Getting Better All The Time,254520,7D4HDQVulV8PxSiBLoKcGz,0XKOBt59crntr7HQXXO8Yz,USAN20400090
Brooks & Dunn,Only in America,269320,1om0NENvCBBkDmenqAYd4Z,0XKOBt59crntr7HQXXO8Yz,USAN20000250
Brooks & Dunn,A Man This Lonely,214480,5eYZwVM2q37SylRzAPcfAK,0XKOBt59crntr7HQXXO8Yz,USAN29900001
Brooks & Dunn,Independent Trucker,179666,3Oyft552zhVSjQG7pdL9aT,0XKOBt59crntr7HQXXO8Yz,USAN20400087
Brooks & Dunn,I'll Never Forgive My Heart,201546,0EITSfj0mEL1G8zmqOSZ0U,0XKOBt59crntr7HQXXO8Yz,USAN29400038
Brooks & Dunn,If You See Him / If You See Her,238960,5f3MBSAuxwY78IvCrXzzHe,0XKOBt59crntr7HQXXO8Yz,USAN29800024
Brooks & Dunn,South of Santa Fe,231533,7ib8kALKTlnla8MFfjvX9S,0XKOBt59crntr7HQXXO8Yz,USAN29800015
Wynonna,I Saw The Light,235600,2Ci2clS4mQqtWl8B85tikj,4yiXkMbxDIZ3jgEG89NSC1,USCRB0405966
Wynonna,Tell Me Why,230640,3Vfj2JGXayXgc0c9J4gJ8m,4yiXkMbxDIZ3jgEG89NSC1,USCRB0405968
Phil Vassar,Carlene,246240,339hc1FygD8oJl4kg24IjG,1XhhO2dTs2fKyhILj0aam6,USAN29900115
Montgomery Gentry,Where I Come From,201840,1YR1ChVR8n5EtLRIIDhRTF,3bGXaFVQLASmDMdjjeJr8a,USASN1109250
Montgomery Gentry,Hell Yeah,289560,6QUs5z2uEbSGZJpPGMfgQA,3bGXaFVQLASmDMdjjeJr8a,USSM10209241
Montgomery Gentry,My Town,285586,5M8oqeozsjPMSXbkjo0SyD,3bGXaFVQLASmDMdjjeJr8a,USSM10209236
Montgomery Gentry,One In Every Crowd,211106,6HAsk04nz2TaEbK8lncN3w,3bGXaFVQLASmDMdjjeJr8a,USG4X0800001
Montgomery Gentry,Gone,250040,71lXNAROGX1zo6tX0MSnCS,3bGXaFVQLASmDMdjjeJr8a,USSM10402876
Montgomery Gentry,If You Ever Stop Loving Me,202760,7zywdG4ysfC5XNBzjQAo2o,3bGXaFVQLASmDMdjjeJr8a,USSM10400043
James Taylor,Carolina in My Mind,238573,2T5Ch09nefwckOu5NQvjIk,0vn7UBvSQECKJm2817Yf1P,USWB19900190
Little Texas,Peaceful Easy Feeling,258266,6PkX6iFyBSwiwN7MMQgc3h,5CCf77sKGlTdfIiIDaVScj,USGI19900159
Lonestar,Unusually Unusual,215866,2cTDAjspaQQ7NLyEGZ6JT8,3qbnxnvUqR14MJ9g8QwZJK,USBN10000160
Lonestar,What About Now,210000,1xK2NkwOfT8qZYWPossXGz,3qbnxnvUqR14MJ9g8QwZJK,USBN19800119
Dwight Yoakam,Streets of Bakersfield,168213,5B7f2auRhwkl5OjC2bQ58f,2sxmKe3CUrWnx7eoXMhOlW,USRE10901506
Amanda Marshall,Birmingham,321066,7uq3apmiiLp8WbgcbDZe6X,2ON3fLFbL1rHfHEjeYNKsO,CAC220003053
Done Again,"Famous First Words [In the Style of ""Gil Grand""]",159335,3zGlg2lK1GhvLSAHL3Z8HU,0GQkTwFb7D3ePIpnxwYavf,USK4W0714613
Gordon Lightfoot,Sundown,213400,0SjnBEHZVXgCKvOrpvzL2k,23rleGXVOVVgTk3xgtmfE4,USRE10901178
Jimmy Buffett,Trip Around the Sun,199453,5CQLQZ41IVDntufcKEngeg,28AyklUmMECPwdfo8NEsV0,USMB50400007
LeAnn Rimes,Can't Fight The Moonlight,215506,2AogRMqARWyUP7VQ3gmSoY,2d3VHzlOEwXvmBdS4pzOPL,USCRB0000703
Lonestar,Amazed,239986,6iNcyWk5iUEY7P9zeTc5hm,3qbnxnvUqR14MJ9g8QwZJK,USBN19800111
The Coral,Dreaming of You,141000,6ebxt3Iylxe0GcEuUGlIvb,6OiHleP2bHM18dXq4aZQWt,GBETG0202031
Rascal Flatts,Prayin' For Daylight,215600,0DAVCurdi9ZqkVUKIuikzm,0a1gHP0HAqALbEyxaD5Ngn,USHR19901101
Rascal Flatts,This Everyday Love,184106,7aNsPkxjfpxr6LM2Mg5sQr,0a1gHP0HAqALbEyxaD5Ngn,USHR19901103
Rascal Flatts,See Me Through,385066,4M70PPaPzPCrH3T7JWC4tO,0a1gHP0HAqALbEyxaD5Ngn,USHR19901106
Rascal Flatts,I'm Movin' On,242866,7gpuC3rLKkI7PoJcEnSIO6,0a1gHP0HAqALbEyxaD5Ngn,USHR19901111
Rascal Flatts,My Wish,248280,6Gfmj0HbpvxTdW0sdlzTDU,0a1gHP0HAqALbEyxaD5Ngn,USL2S0620224
Faith Hill,Let Me Let Go,264506,4HuBioo0RnWcqCDeyg8bGL,25NQNriVT2YbSW80ILRWJa,USWB19800124
Faith Hill,Just to Hear You Say That You Love Me (with Tim McGraw),268373,7m7V3K1yHLfJB2Sx9FKinU,25NQNriVT2YbSW80ILRWJa,USWB19800131
Pam Tillis,The River And The Highway,229693,3vtOO2o0lVrZyyRp3KTt5s,1SX44N5qjWuFcCK8WTO0c6,USAN29600066
Rascal Flatts,Stand,208133,0xhiQVCz22skOX51jsrfyE,0a1gHP0HAqALbEyxaD5Ngn,USL2S0620221
Kenny Chesney,Anything But Mine,324920,36mCPzCbnDVSfvh5KHGutc,3grHWM9bx2E9vwJCdlRv9O,USBN10300089
Luke Combs,Forever After All,232533,6IBcOGPsniK3Pso1wHIhew,718COspgdWOnwOFpJHRZHS,US6XF2000192
Keith Whitley,When You Say Nothing at All,223733,1G60o2g78glgxC0No8SsvQ,0bc7dhY6YXL35m1G0jVwuW,USRN19500349
Kathy Mattea,Eighteen Wheels And A Dozen Roses,203400,6EGRx5TVuHAsmy3JKb8SRC,7ndzHjxbErIwvwnEUewMWe,USPR38701505
The Oak Ridge Boys,Elvira,225626,0mG66FLhO0iZ6XCAGdjpax,3XnO697XIus1M0cMuxZjos,USMC18111275
Buddy Jewell,Help Pour Out the Rain (Lacey's Song),229093,4xWIqUIlfrusaaygS9RQsR,43c94u7flZbHSdDaUuohqS,USSM10306791
Shania Twain,Man! I Feel Like A Woman!,233000,0IF0vGwaJQ8ZCh0QxhW6OV,5e4Dhzv426EvQe3aDb64jL,USMR19887508
Shania Twain,That Don't Impress Me Much,238706,0KvLsZYwodakWxOQUYAR5I,5e4Dhzv426EvQe3aDb64jL,USMR19887511
Shania Twain,You're Still The One,212560,7wCH9DbgRs7ujHeqNy6oAS,5e4Dhzv426EvQe3aDb64jL,USMR19887499
Alan Jackson,Don't Rock the Jukebox,171066,3oyByfBYegVEDwYyqx9pRd,4mxWe1mtYIYfP040G38yvS,USAN29100002
David Allan Coe,The Ride,186866,6tRSJPPrWs1hqOkllIJK9M,6nwh8AhPpbwOUnHZJWrHT6,USSM18200597
Diamond Rio,Meet In the Middle,198333,7lUE02KHkZM44BZgjCaWRO,0svyIX7Xu3DVMkrOtB88i6,USAN29600071
Alabama,I'm in a Hurry (And Don't Know Why),168640,1N9GGOUf8TQqsaPDByZzEF,6rJqqRce0Kvo2dJUXoHleC,USRN19400224
Mark Chesnutt,I Don't Need Your Rockin' Chair - Version w/special guests,168640,3nKLfeoq3YedJIZqvRW3Qz,2cNV8vNe2fPFf6OfGOBbSS,USMC19239011
