Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
Carbon Leaf,Torn To Tattered,329813,6OVRbikgX7fta5d7vnA1BJ,4bofI6U62c9ZvTOrORFVwc,USA2B0150204
Carbon Leaf,Mellow Tone,258800,6hnmePY4p8hKULJAfCJkoG,4bofI6U62c9ZvTOrORFVwc,USA2B0150205
Carbon Leaf,Shine,216546,5KnNBVkX1CoJfN556La9Mw,4bofI6U62c9ZvTOrORFVwc,USA2B0150206
Carbon Leaf,Mary Mac,177440,4Kd1EExzkiA688q1SEebBx,4bofI6U62c9ZvTOrORFVwc,USA2B0150207
Carbon Leaf,I Know The Reason,267826,4TKi496mdlYbJGZCP5xXNQ,4bofI6U62c9ZvTOrORFVwc,USA2B0150208
Carbon Leaf,Lonesome Pine,242693,2dPC3F0zwcmpdI8fabXZHv,4bofI6U62c9ZvTOrORFVwc,USA2B0150209
Carbon Leaf,Follow The Lady,333626,1BGGnSybHEBWemBfMEoYSy,4bofI6U62c9ZvTOrORFVwc,USA2B0150210
Carbon Leaf,Desperation Song,326013,2scMvtEaVtSXjou1TAMbQV,4bofI6U62c9ZvTOrORFVwc,USA2B0150211
Carbon Leaf,Toy Soldiers,277520,2soTOAwUKwkyhCJDVr4rmW,4bofI6U62c9ZvTOrORFVwc,USA2B0150212
Carbon Leaf,Maybe Today,629146,5gRgr4WE0g4falrZl7hD8h,4bofI6U62c9ZvTOrORFVwc,USA2B0150213
Carbon Leaf,Dear,457533,6hZxURvhGJz56rMdnaOgiR,4bofI6U62c9ZvTOrORFVwc,USA2B0150214
Scooter,Maria (I Like It Loud),219986,5ZoQ4ZWIP55a1PKha9LoFZ,0HlxL5hisLf59ETEPM3cUA,DEN270300174
Dire Straits,Walk of Life,252466,423o3ZHIaBtGXyhF1uH41a,0WwSkZ7LtFUFjGjMZBMt6T,GBF088500675
Sam Morrison and Turn The Page,Against the Wind,334146,0KYdW05lpGKnXaaM9fMIYZ,7csps3rrXHbv6Xnom2Ntjl,ushm80882790
The Escape Club,"Wild, Wild West",342840,3aYeGpHny2PVVDqbyvw7lM,6mRev5KzKOgQcZjWanwBdd,USAT28800022
Loggins & Messina,Danny's Song,255773,5mnvqisoDJilY0uCEdT8rG,7emRV8AluG3d4e5T0DZiK9,USSM17100303
Pat Green,Wave on Wave,244373,7rS87NoPWbAkVURdVFbGH9,0EhgpjUqiIIQhM6ZRF4kXX,USUR10300474
Edison Lighthouse,Love Grows (Where My Rosemary Goes),167946,6hFAaTvtzYDkng1T5K4XLB,1NRzxuPpdGushT8YmF5NAa,USI4R0605475
Sharon Shannon,The Galway Girl,182293,0NXVqa3Eoae746ifeq3l1r,6gABJRqeRV4XW6T8vP9QEn,IEABO0800002
The Offspring,Pretty Fly (For A White Guy),188480,0liuIQRbJ0AgDXmM7U2QHs,5LfGQac0EIXyAN8aUwmNAQ,USSM19804199
Skipinnish,Walking On the Waves,243853,1ercREuWb3BQMPb6osGSBF,36CTt0jf6A3huRPr0lupzP,GBPCQ1400182
Drängarna,Fåglarna sjunger,188746,3Yepol6GUBtj1GQBLRClxc,2HwptwPQ4lvpYimzOJcYoY,SEVFJ0001010
Better Than Ezra,Good,185093,0ttHpMs250dpFkCYAnuhnE,4UuoJfJ9UybJft7a8E6UHX,USEE10001294
Sister Hazel,All For You,218706,2skmOCFU64Bg7Ytkgwliwe,7m60UAnbgFFNuJbmS6OxTk,USUR10000469
Ceann,Blame The Viking,255560,1q3nrh5FZW0988IOEjdlSg,2tqsvoJHBHrKpJBDEKEXtp,ushm20752458
The Urge,Too Much Stereo,207373,3YzWdVtqIwsjQFattKFOnW,3ewpPJWBH1eiTYj9cZEce2,QMVLL1400002
Blind Melon,No Rain,217106,6txWz9UapYHVxEd7dDIHXT,5sD1ZLf2dGQ9gQ3YJl1eAd,USCA29200194
Citizen King,Better Days (And the Bottom Drops Out),207026,460Wn6Dq2uMviG5nPXtPnb,2Ca9nb6MJ3lwyF7dRNJm3M,USWB19801111
July Talk,The Garden,171640,5lEB63oBdP4DRTXNtJcSQR,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300012
July Talk,Guns + Ammunition,184853,4XrcFtphDxTjdx09xVsIZX,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300013
July Talk,Paper Girl,200280,6EKxuZ9jqyZzwa799AG3KX,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300014
July Talk,Gentleman,200373,0Lnccs4FkRH5rXbPjE2F1r,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300040
July Talk,Headsick,160760,6PLyRac5sZTraDnvdFz6fL,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300018
July Talk,Summer Dress,180720,2HO9kS6HGMxdJRJ4iOVRPj,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300019
July Talk,Don’t Call Home,238986,26NhOT5J8U3A7Ryfa6WOc4,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300022
July Talk,Uninvited,167253,5mBCdJSRbIm7ET77gDNM7T,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300042
July Talk,Blood + Honey,176586,63ibdaPjV0uTwXY3JKvZtu,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300041
July Talk,I've Rationed Well,136466,1OdI9mbILCYUSJ5o26yjwg,3EaMbsBlExxNxLvTJcZvDq,CA8OU1300025
Foo Fighters,Learn to Fly,235293,5OQsiBsky2k2kDKy2bX2eT,7jy3rLJdDQY21OgRLCZ9sD,USRW39900002
Foo Fighters,Best of You,255626,5FZxsHWIvUsmSK1IAvm2pp,7jy3rLJdDQY21OgRLCZ9sD,USRW30500001
Foo Fighters,Everlong,250546,5UWwZ5lm5PKu6eKsHAGxOk,7jy3rLJdDQY21OgRLCZ9sD,USRW29600011
Foo Fighters,The Pretender,269373,7x8dCjCr0x6x2lXKujYD34,7jy3rLJdDQY21OgRLCZ9sD,USRW30700007
The Kings,This Beat Goes On - Original Radio Seque,342626,4TFwMJ2j75bhZVzWzkrkrM,6555ocN2C4hPD1wntJtEZK,USEE11300205
Carbon Leaf,Life Less Ordinary,215146,74OLeDsyhWDNZgoAjIIw9I,4bofI6U62c9ZvTOrORFVwc,USVG20400079
Mike & The Mechanics,All I Need Is a Miracle,249826,70RIcb9w8nvkaLVmgh2tBb,2yTUYhIf8fxptTIy3KLuJD,GBHJD8500003
SR-71,Right Now,167200,3iwsyTZzOWHZbHffBEyi1N,7fTcs8dn9y6XuB2IqZMzBq,USRC10000206
The Offspring,"You're Gonna Go Far, Kid",177826,6TfBA04WJ3X1d1wXhaCFVT,5LfGQac0EIXyAN8aUwmNAQ,USSM10801605
Village People,Go West,252226,7jXVG2yZ8LrVVwgT1hEpzO,0dCKce6tJJdHvlWnDMwzPW,USUM71404225
Doug and the Slugs,Who Knows How (To Make Love Stay),229853,7wGLq9KpngXWuecarwflSn,7lj0YMg7MTdOoVAItGqEvA,CA5B61100004
Anna Nalick,Breathe (2 AM),279826,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,USSM10412997
Don Henley,The End Of The Innocence,315440,4UmoMxbpiaXTJcKnjyUiRv,5dbuFbrHa1SJlQhQX9OUJ2,USGF18921701
Creedence Clearwater Revival,Fortunate Son,138400,0Ko737UNjXO17LK4Urdlwo,3IYUhFvPQItj6xySrBmZkd,USFI86900065
Dire Straits,Sultans Of Swing,348520,6AUYnTv5LXbWm2oHxN3QAw,0WwSkZ7LtFUFjGjMZBMt6T,GBF089601041
Scythian,Hey Mama Ya,281280,5obDxeGvcWPyruiCUZkywo,3vGPbjWONbj9blR6NqBAKv,TCAAY1114639
Zedd,Clarity,271426,60wwxj6Dd9NJlirf84wr2c,2qxJFvFYMEDqd7ui6kSAcq,USUM71210662
Steely Dan,Reelin' In The Years,275466,1I7zHEdDx8Ny5RxzYPqsU2,6P7H3ai06vU1sGvdpBwDmE,USMC17347184
Counting Crows,Mr. Jones,272293,5DiXcVovI0FcY2s0icWWUu,0vEsuISMWAKNctLlUAhSZC,USIR10000287
Christopher Tin,Baba Yetu,209946,4epYZ5x6f1GQmdYHnhU7QT,60B2BBjn6yEQEl8XLYMZU2,US7LW0900001
LFO,Summer Girls,257333,7uYroF9RRrhRJBrigRvB6H,1FizW0swe8ODtXvEOHXbHX,DEA819900423
Toad The Wet Sprocket,Walk On the Ocean,178773,2JAECj9kBYQHb8AqJ2rsxt,4j7EVY3kuDwLPfD2jfC7LC,USSM19100662
Betty Who,I Love You Always Forever,222957,1p6rk9R8SCum97WnvGNt6O,0t3QQl52F463sxGXb1ckhB,USRC11601058
DJ Nicky Steel,She's Kinda Hot,213855,2scjkI2H0LxwpHBVKL1r8f,6l7quaU13g2g9cBz8STEuq,GBLPF0058024
Pulp,Common People,245160,34eiACN3d6Wi2jcSpNjCwQ,36E7oYfz3LLRto6l2WmDcD,GBAAN9500080
Suzanne Vega,Tom's Diner,228306,7f9sC9fvtjYSZYOLSmKJlq,3X0tJzVYoWlfjLYI0Ridsw,USAM10300195
Culture Club,Karma Chameleon,241600,48O0GrGJWml3DzHhC5sJ7a,6kz53iCdBSqhQCZ21CoLcc,GBAAA8300010
BOT,This Beat,313548,6eqXvosZFkn9ARSLOnEmJc,2oH7aAiBoiFJHeIUzKdSEY,USUM71605023
Del Shannon,Runaway - Single Version,139973,6jGMai6vxGIF1e0YLMmasR,3c8WoNjBfyLJhFObE6RHgs,USUG10300639
Paul Simon,You Can Call Me Al,280000,0qxYx4F3vm1AOnfux6dDxP,2CvCyf1gEVhI0mX6aFXmVI,USSM11002274
The Mighty Mighty Bosstones,The Impression That I Get,194760,1ru5R5iSawvuMELqKXxLjS,5uYXMC13cIUulobh204QuK,USMR19780102
OMC,How Bizarre,224200,0wJyFu6JHwUoKQN5X3uzVe,4vdt8TD56jjQfmxFCmhubX,NZPY09500002
Ricky Martin,Livin' la Vida Loca,243160,0Ph6L4l8dYUuXFmb71Ajnd,7slfeZO9LsJbWgpkIoXBUJ,NLB639920005
Toni Braxton,He Wasn't Man Enough,261933,7f1Dmr246cJ9uQYdbplTbh,3X458ddYA2YcVWuVIGGOYe,USLF20000020
Styx,Too Much Time On My Hands,271266,4hWUOIDHda9XOb1zDchftP,4salDzkGmfycRqNUbyBphh,USAM18000370
Katy Perry,The One That Got Away - Acoustic,259040,5jx8tCxiO0uIbo2uNia23K,6jJ0s89eD6GaHleKKya26X,USCA21102868
Katy Perry,Last Friday Night (T.G.I.F.),230746,455AfCsOhhLPRc68sE01D8,6jJ0s89eD6GaHleKKya26X,USCA21001264
Katy Perry,California Gurls,234653,6tS3XVuOyu10897O3ae7bi,6jJ0s89eD6GaHleKKya26X,USCA21001135
Katy Perry,Dark Horse,215672,5jrdCoLpJSvHHorevXBATy,6jJ0s89eD6GaHleKKya26X,USUM71311296
Katy Perry,Firework,227880,4lCv7b86sLynZbXhfScfm2,6jJ0s89eD6GaHleKKya26X,USCA21001262
Talking Heads,Take Me to the River - 2005 Remaster,302520,1oV1tu8utgHQjLJsEK9sVl,2x9SpqnPi8rlE9pjHBwmSC,USWB10503186
Talking Heads,Once in a Lifetime - 2005 Remaster,259906,38Ngied9rBORlAbLYNCl4k,2x9SpqnPi8rlE9pjHBwmSC,USWB10502869
Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146,6aBUnkXuCEQQHAlTokv9or,2x9SpqnPi8rlE9pjHBwmSC,USWB10502911
Red Hot Chili Peppers,By the Way,216933,1f2V8U1BiWaC9aJWmpOARe,0L8ExT028jH3ddEcZwqJJ5,USWB10201688
Red Hot Chili Peppers,Snow (Hey Oh),334666,2aibwv5hGXSgw7Yru8IYTO,0L8ExT028jH3ddEcZwqJJ5,USWB10601591
Red Hot Chili Peppers,Under the Bridge,264306,3d9DChrdc6BOeFsbrZ3Is0,0L8ExT028jH3ddEcZwqJJ5,USWB19901576
Red Hot Chili Peppers,Can't Stop,269000,3ZOEytgrvLwQaqXreDs2Jx,0L8ExT028jH3ddEcZwqJJ5,USWB10201694
Red Hot Chili Peppers,Californication,329733,48UPSzbZjgc449aqz8bxox,0L8ExT028jH3ddEcZwqJJ5,USWB19900690
Brooke Candy,Changes,205880,2BojNLVmbq72M3FvZ7F9Ge,3amwMyDd1uxTBoUZlazZ9m,USRC11600096
Eagle-Eye Cherry,Save Tonight,239226,1t2Hq2WIBcZINOEnK6mdJG,3ngKsDXZAssmljeXCvEgOe,USSM10027246
Billy Joel,We Didn't Start the Fire,288400,38bDGWuyYdSdNfrFfbCiVS,6zFYqv1mOsgBRQbae3JJ9e,USSM18900217
Steps,"5, 6, 7, 8",201773,0pBnOHQ2Ing6NpVvzM0XQF,17UkABEasVRlCcIFZ3wHb7,GBAHK9700239
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,258466,4qMzPtAZe0C9KWpWIzvZAP,40Yq4vzPs9VNUrIBG5Jr2i,USVI21200897
Rusted Root,Send Me On My Way,261706,4yshHBPp0MoVynV1sMCKV3,2M3vnW1p5w4uPRkLYTbvdB,USPR39402077
Bowling For Soup,Last Rock Show,89168,7dlUNrNAcBsyBHMwfY7gvA,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400036
Bowling For Soup,Suckerpunch,198628,2R2zGPoqpNp3lOfI03RrWV,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400037
Bowling For Soup,Emily,208425,58X2UhCZQxHOWaBMNRNJv7,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400038
Bowling For Soup,Girl All the Bad Guys Want,196548,1lfaObhOUYMHy4T3vux3qT,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400039
Bowling For Soup,You and Me,241920,6zbPbdbG6a1GEhYwI8KRG0,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400040
Bowling For Soup,The Bitch Song,197149,7zDmY2QHuelJABpgelsbw2,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400054
Bowling For Soup,Scope,214349,6LxaHxHXlahsSyGROh62zQ,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400041
Bowling For Soup,2113,280430,4cNq5YYWIe7GLD17eTcHHe,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400042
Bowling For Soup,Punk Rock 101,184322,1AHGrKFv3nSCH9K7yg8gOz,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400043
Bowling For Soup,Belgium,200964,33Iif7YC2IYvTHPfdlyC7m,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400044
Bowling For Soup,Life After Lisa,180211,1gtadwEKHcGTuFEMMxgkJd,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400045
Bowling For Soup,Cody,266342,5GcdSVm9Yq1lOFhVcBZdet,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400046
Bowling For Soup,Thirteen,181947,0xYVdBQkcp80hhFvEMJ9Xu,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400047
Bowling For Soup,Dance with You,209565,4RUypgnS4gcvyFmqCibjgc,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400048
Bowling For Soup,Koolaid,222898,33vr6Sl8518WtTaecvna5I,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400049
Bowling For Soup,Pictures He Drew,205277,3wuAIE4zNBmJazGrZifAX5,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400050
Bowling For Soup,Sandwich,228170,4J6oVEkibrw2c5cGYQeoU8,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400051
Bowling For Soup,20 Years (That's a Lot of Beers),201632,2lq7sC4GEvtz8po0WeMEQw,5ND0mGcL9SKSjWIjPd0xIb,USZCN1400052
Sheryl Crow,Everyday Is A Winding Road,256000,0t6DAi9KEiaWOtgTTXGhD2,4TKTii6gnOnUXQHyuo9JaD,USAM19604368
RaymanRave,Ievan Polkka (Loituma's Polka),168071,3p0WVqy2KL69tjPYhJlFEw,58HG0Dzzm4Qh8h2k98pA3w,DEBL60326336
The Smashing Pumpkins,1979 - Remastered 2012,266200,3Y8Ff1nH44jFywAtpgmleZ,40Yq4vzPs9VNUrIBG5Jr2i,USVI21200910
The Sweeplings,Snow May Be Falling,161000,2VBgIJz1QUFiGaQrBrOil8,3fTedgf4fh8D3s41dP0HWt,TCACC1441935
Journey,Don't Stop Believin',250986,4bHsxqR3GMrXTxEPLuK5ue,0rvjqX7ttXeg3mTy8Xscbt,USSM18100116
Journey,Any Way You Want It,201693,71SvEDmsOwIWw1IozsZoMA,0rvjqX7ttXeg3mTy8Xscbt,USSM18100114
Mr. Mister,Kyrie - Single Version,256959,5BXj1QDRU77J1ngVavG1tI,7Bah8E0kCETqEpAHI6CPzQ,USRC10100412
Eddie Rabbitt,I Love a Rainy Night,191066,0zvNHIL7ci0ZzIoWU6RO2u,0jgAONnsHxrwAlhkMUVS78,USWB19900953
My Chemical Romance,Welcome to the Black Parade,311106,5wQnmLuC1W7ATsArWACrgW,7FBcuc1gsnv6Y1nwFtNRCb,USRE10602613
Carbon Leaf,What About Everything?,224906,7pMWn5fjw6P3n3lj5UZaVN,4bofI6U62c9ZvTOrORFVwc,USVG20400080
Sheryl Crow,The First Cut Is The Deepest,227400,7gN24J8E0pR3G2nsbhkcjw,4TKTii6gnOnUXQHyuo9JaD,USAM10300493
Seals and Crofts,Summer Breeze,205480,0acQgAidYiiSWQrPZHHkzo,6jdObwsrIjSRnBbMw6lPBj,USWB19901645
Looking Glass,Brandy (You're a Fine Girl),186826,2BY7ALEWdloFHgQZG6VMLA,5jJN1nmKXzRjodMl1THQeI,USSM10903222
Stampeders,Carry Me,175040,3ga1nKVMXJdP3FKxXirpGu,39uv7qSNwIoaAtWNioWnxp,CAU117100771
AC/DC,Moneytalks,225946,5u5F7qLDvZjBSktaDp4HxB,711MCceyCBcFnzjGY4Q7Un,AUAP09000016
Vertical Horizon,Best I Ever Had (Grey Sky Morning),270800,2EVNYzHWebyLvKxPX6Ozt8,6Hizgjo92FnMp8wGaRUNTn,USRC19900050
Vertical Horizon,Everything You Want,257066,4cKGldbhGJniI8BrB3K6tb,6Hizgjo92FnMp8wGaRUNTn,USRC19900048
Steve Perry,Oh Sherrie,228800,3wqoAzrr5htxSZ7KzxhLHg,5xQKoGD7Ql92fWd1uWwKkf,USSM18400070
