Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
The Waterboys,And a Bang on the Ear,445840,0wEX3IsfRcRnTB0nQpLtNx,5TnuP42pw475UrjjeabtwZ,GBAYK8800054
Biz Markie,Just a Friend,238266,3yNVfRQlUPViUh8O2V9SQn,22282KfMxDo2PMjnBc82I4,USRH10902676
