Track Number,Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
0,Me First and the Gimme Gimmes,One Tin Soldier,120893,1hrlBBurJO3sRBOiIldccn,0cOVRC8EOwDwXrs3JTrRN5,USFW40455404
1,Mary Chapin Carpenter,Passionate Kisses,201906,4CzyLocgGmnRxSlHaKvYGB,0qAmeOULjwn04k6jMMeDyr,USSM19200394
